id,name,repo_url,license_name,license_abbr,language,secondary_language,builds_count,homepage_url
296,JOSM,http://josm.openstreetmap.de/svn/trunk/,GNU General Public License version ,GPL,JAVA,,272,https://josm.openstreetmap.de
24825,hari88pycode,https://github.com/harisud88/pycode.git,Python License ,Python ,OTHER,,5,""
18989,Unidata/netcdf-java,https://github.com/Unidata/netcdf-java.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,JAVA,,230,https://github.com/Unidata/netcdf-java
24093,osbuild/weldr-client,https://github.com/osbuild/weldr-client.git,Apache License ,Apache,CXX,,287,https://github.com/osbuild/weldr-client
1818,perl5,git://perl5.git.perl.org/perl.git,Artistic license ,Artistic,CXX,,240,http://perl5.git.perl.org/perl.git
101,Kea,https://gitlab.isc.org/isc-projects/kea.git,Mozilla Public License ,MPL,CXX,,110,https://kea.isc.org
13143,grisbi,https://github.com/grisbi/grisbi.git,GNU General Public License version ,GPL,CXX,,98,http://grisbi.org/
1316,srz-zumix/iutest,https://github.com/srz-zumix/iutest.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,336,https://github.com/srz-zumix/iutest
13881,rhboot/shim,https://github.com/rhboot/shim.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,45,https://github.com/rhboot/shim
1654,jeremylong/DependencyCheck,https://github.com/jeremylong/DependencyCheck,Apache License ,Apache,JAVA,,206,http://jeremylong.github.io/DependencyCheck/
15854,boostorg/tokenizer,https://github.com/boostorg/tokenizer.git,Boost Software License ,BSL,CXX,,58,https://github.com/boostorg/tokenizer
5259,CESNET/libyang,https://github.com/CESNET/libyang.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,872,https://github.com/CESNET/libyang
6414,phvogt/Oe1Downloader,https://github.com/phvogt/Oe1Downloader.git,Apache License ,Apache,JAVA,,20,https://github.com/phvogt/Oe1Downloader
24518,skupper-router,https://github.com/skupperproject/skupper-router.git,Apache License ,Apache,CXX,,13,https://skupper.io/
21227,rmartin16/qbittorrent-api,https://github.com/rmartin16/qbittorrent-api.git,GNU General Public License version ,GPL,OTHER,,76,https://github.com/rmartin16/qbittorrent-api
10992,wazuh/wazuh,https://github.com/wazuh/wazuh.git,GNU General Public License version ,GPL,CXX,,259,https://github.com/wazuh/wazuh
1167,libparserutils,git://git.netsurf-browser.org/libparserutils.git,MIT license ,MIT,CXX,,1884,http://www.netsurf-browser.org/projects/libparserutils/
16317,boostorg/concept_check,https://github.com/boostorg/concept_check.git,Boost Software License ,BSL,CXX,,33,https://github.com/boostorg/concept_check
705,libwapcaplet,http://git.netsurf-browser.org/libwapcaplet.git/,MIT license ,MIT,CXX,,1791,http://www.netsurf-browser.org/projects/libwapcaplet/
12891,PalMA,git@github.com:UB-Mannheim/PalMA.git,GNU General Public License version ,GPL,OTHER,JAVASCRIPT,9,https://github.com/UB-Mannheim/PalMA/
11609,tarantool/tarantool,https://github.com/tarantool/tarantool.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,95,https://github.com/tarantool/tarantool
81,guacamole-server,git://github.com/apache/guacamole-server.git,Apache License ,Apache,CXX,,432,http://guacamole.apache.org/
9214,gentoo/portage-utils,https://github.com/gentoo/portage-utils.git,GNU General Public License version ,GPL,CXX,,134,https://gitweb.gentoo.org/proj/portage-utils.git/
19002,Unidata/tds,https://github.com/Unidata/tds.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,JAVA,,108,https://github.com/Unidata/tds
2925,ODP,https://github.com/OpenDataPlane/odp.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,846,https://www.opendataplane.org/
10809,ivmai/libatomic_ops,https://github.com/ivmai/libatomic_ops.git,Please specify,OTHER,CXX,,147,https://github.com/ivmai/libatomic_ops
23136,libspdm,https://github.com/DMTF/libspdm,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,5,https://www.dmtf.org/standards/pmci
18215,uhlin/swirc,https://github.com/uhlin/swirc.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,100,https://www.nifty-networks.net/swirc/
3939,martanne/vis,https://github.com/martanne/vis.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,184,https://github.com/martanne/vis
24298,accelbyte-java-sdk,https://github.com/AccelByte/accelbyte-java-sdk.git,MIT license ,MIT,JAVA,,69,https://github.com/AccelByte/accelbyte-java-sdk
24587,drwootton/QT_Projects,https://github.com/drwootton/QT_Projects.git,Eclipse Public License ,EPL,CXX,,9,https://github.com/drwootton/QT_Projects
97,Kdenlive,https://invent.kde.org/multimedia/kdenlive.git,GNU General Public License version ,GPL,CXX,,9,http://kdenlive.org/
12405,xmlsec,https://github.com/lsh123/xmlsec.git,MIT license ,MIT,CXX,,22,http://www.aleksey.com/xmlsec
23910,web-eid/web-eid-app,https://github.com/web-eid/web-eid-app.git,MIT license ,MIT,CXX,,7,https://github.com/web-eid/web-eid-app
18456,autotrace/autotrace,https://github.com/autotrace/autotrace.git,GNU General Public License version ,GPL,CXX,,6,https://github.com/autotrace/autotrace
18406,acidanthera/IntelMausi,https://github.com/acidanthera/IntelMausi.git,GNU General Public License version ,GPL,CXX,,60,https://github.com/acidanthera/IntelMausi
24180,michaelrsweet/libcups,https://github.com/michaelrsweet/libcups.git,Apache License ,Apache,CXX,,13,https://github.com/michaelrsweet/libcups
25013,kaihsin/Cytnx,https://github.com/kaihsin/Cytnx.git,Apache License ,Apache,CXX,,105,https://github.com/kaihsin/Cytnx
140,mirabilos/mksh,https://github.com/mirabilos/mksh,MirOS Licence ,MirOS,CXX,,76,https://www.mirbsd.org/mksh.htm
24785,argparse,https://github.com/rue-ryuzaki/argparse.git,MIT license ,MIT,CXX,,17,https://github.com/rue-ryuzaki/argparse
593,PuTTY,git://git.tartarus.org/simon/putty.git,MIT license ,MIT,CXX,,34,http://www.chiark.greenend.org.uk/~sgtatham/putty/
22384,istopwg/ippsample,https://github.com/istopwg/ippsample.git,Apache License ,Apache,CXX,,6,https://github.com/istopwg/ippsample
6742,eressea/server,https://github.com/eressea/server,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,179,http://www.eressea.de/
23684,LedgerHQ/app-plugin-1inch,https://github.com/LedgerHQ/app-plugin-1inch.git,Apache License ,Apache,CXX,,19,https://github.com/LedgerHQ/app-plugin-1inch
13739,sgallagher/libmodulemd,https://github.com/fedora-modularity/libmodulemd.git,MIT license ,MIT,CXX,,486,https://github.com/fedora-modularity/libmodulemd
25022,kamalesh-babulal/libcgroup,https://github.com/kamalesh-babulal/libcgroup.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,15,https://github.com/kamalesh-babulal/libcgroup
12342,git-for-windows,https://github.com/git-for-windows/git,GNU General Public License version ,GPL,CXX,,397,https://git-for-windows.github.io/
21647,Samsung/escargot,https://github.com/Samsung/escargot.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,359,https://github.com/Samsung/escargot
17917,timber,https://github.com/timberwm/timber,GNU General Public License version ,GPL,CXX,,175,""
16427,synfig/synfig,https://github.com/synfig/synfig.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,34,https://github.com/synfig/synfig
24999,drizzle-nginx-module,https://github.com/openresty/drizzle-nginx-module.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,85,https://github.com/openresty/drizzle-nginx-module
767,Aircrack-ng,https://github.com/aircrack-ng/aircrack-ng,GNU General Public License version ,GPL,CXX,,532,https://aircrack-ng.org
22777,pipewire,https://gitlab.freedesktop.org/pipewire/pipewire.git,MIT license ,MIT,CXX,,520,pipewire.org
6189,CESNET/Nemea-Framework,https://github.com/CESNET/Nemea-Framework.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,58,https://github.com/CESNET/Nemea-Framework
10189,kos-lang/kos,https://github.com/kos-lang/kos,MIT license ,MIT,CXX,,145,http://github.com/kos-lang/kos
19078,eclipse-cyclonedds/cyclonedds,https://github.com/eclipse-cyclonedds/cyclonedds.git,Eclipse Public License ,EPL,CXX,JAVA,556,https://github.com/eclipse-cyclonedds/cyclonedds
9107,wazuh/ossec-wazuh,https://github.com/wazuh/wazuh.git,GNU General Public License version ,GPL,CXX,,443,https://github.com/wazuh/wazuh
5486,Fluent Bit,https://github.com/fluent/fluent-bit/,Apache License ,Apache,CXX,,916,http://fluentbit.io
25176,jolopezl/carta-backend,https://github.com/jolopezl/carta-backend.git,GNU General Public License version ,GPL,CXX,,4,https://github.com/jolopezl/carta-backend
17945,OSGeo/proj.4,https://github.com/OSGeo/proj.4.git,MIT license ,MIT,CXX,,81,https://proj4.org/
3073,KPhotoAlbum,https://invent.kde.org/graphics/kphotoalbum.git,GNU General Public License version ,GPL,CXX,,10,https://www.kphotoalbum.org
10744,hughsie/fwupd,https://github.com/hughsie/fwupd.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,129,https://github.com/hughsie/fwupd
4971,SCST,https://github.com/bvanassche/scst.git,GNU General Public License version ,GPL,CXX,,106,https://github.com/bvanassche/scst
3937,GraphicsMagick,http://hg.code.sf.net/p/graphicsmagick/code,MIT license ,MIT,CXX,,143,http://www.graphicsmagick.org/
3521,bfabiszewski/libmobi,https://github.com/bfabiszewski/libmobi.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,98,https://github.com/bfabiszewski/libmobi
2560,hunspell,https://github.com/hunspell/hunspell,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,77,https://hunspell.github.io/
23460,neheb/npupnp,https://github.com/neheb/npupnp.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,7,https://github.com/neheb/npupnp
20055,Postgres Windows,https://github.com/raniervf/postgres,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,38,""
11454,pcre2,https://github.com/PCRE2Project/pcre2,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,421,http://pcre.org/
1428,otland/forgottenserver,https://github.com/otland/forgottenserver.git,GNU General Public License version ,GPL,CXX,,141,https://github.com/otland/forgottenserver
23837,akva2/IFEM-CoSTA,https://github.com/akva2/IFEM-CoSTA.git,GNU General Public License version ,GPL,CXX,,10,https://github.com/akva2/IFEM-CoSTA
22234,nutanix/libvfio-user,https://github.com/nutanix/libvfio-user.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,72,https://github.com/nutanix/libvfio-user
12080,libidn2,https://gitlab.com/libidn/libidn2.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,5,https://www.gnu.org/software/libidn/#libidn2
21174,xdp-project/xdp-tools,https://github.com/xdp-project/xdp-tools.git,GNU General Public License version ,GPL,CXX,,102,https://github.com/xdp-project/xdp-tools
16449,intel-ipsec-mb,https://github.com/intel/intel-ipsec-mb,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,257,https://github.com/intel/intel-ipsec-mb
104,Knot-DNS,https://gitlab.labs.nic.cz/knot/knot-dns.git,GNU General Public License version ,GPL,CXX,,1107,https://www.knot-dns.cz/
707,libcss,http://www.netsurf-browser.org/projects/libcss.git,MIT license ,MIT,CXX,,2236,http://www.netsurf-browser.org/projects/libcss/
20880,oleg-derevenetz/bwping,https://github.com/oleg-derevenetz/bwping.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,193,https://github.com/oleg-derevenetz/bwping
120,the-tcpdump-group/libpcap,https://github.com/the-tcpdump-group/libpcap.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,231,www.tcpdump.org
25020,rds-json-nginx-module,https://github.com/openresty/rds-json-nginx-module.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,62,""
7292,Eagle,https://eagle.to/cgi-bin/eagle,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CSHARP,CXX,323,https://eagle.to/
25301,PKCS#11 Provider,https://github.com/latchset/pkcs11-provider.git,Apache License ,Apache,CXX,,62,""
11654,swoole/swoole-src,https://github.com/swoole/swoole-src.git,Apache License ,Apache,CXX,OTHER,132,https://github.com/swoole/swoole-src
13521,n0kturnal/amidilib,https://github.com/n0kturnal/amidilib.git,MIT license ,MIT,CXX,,48,https://github.com/n0kturnal/amidilib
22739,tpm2-openssl,https://github.com/tpm2-software/tpm2-openssl,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,64,https://github.com/tpm2-software/tpm2-openssl
1037,vincentbernat/lldpd,https://github.com/vincentbernat/lldpd.git,MIT license ,MIT,CXX,,120,https://lldpd.github.io
209,PostgreSQL,git.postgresql.org,The PostgreSQL License,PostgreSQL,CXX,,498,https://www.postgresql.org
14725,fcitx/fcitx5-hangul,https://github.com/fcitx/fcitx5-hangul.git,GNU General Public License version ,GPL,CXX,,760,https://github.com/fcitx/fcitx5-hangul
9978,rockowitz/ddcutil,https://github.com/rockowitz/ddcutil,GNU General Public License version ,GPL,CXX,,196,https://github.com/rockowitz/ddctool
25291,StarPU MR,https://gitlab.inria.fr/starpu/starpu,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,13,https://starpu.gitlabpages.inria.fr/
20337,stelfrag/netdata,https://github.com/stelfrag/netdata.git,GNU General Public License version ,GPL,CXX,,98,https://github.com/stelfrag/netdata
447,UnrealIRCd,https://github.com/unrealircd/unrealircd.git,GNU General Public License version ,GPL,CXX,,651,http://www.unrealircd.org/
23875,LedgerHQ/app-stellar,https://github.com/LedgerHQ/app-stellar.git,Apache License ,Apache,CXX,,19,https://github.com/LedgerHQ/app-stellar
25482,libgssglue,https://gitlab.com/gsasl/libgssglue.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,11,https://gitlab.com/gsasl/libgssglue
12915,ReOpen/libmdbx,https://github.com/ReOpen/libmdbx.git,Please specify,OTHER,CXX,,180,https://github.com/erthink/libmdbx
967,pgpool-II,git://git.scandbuserql.org/git/pgpool2.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,122,http://www.pgpool.net
14324,Ohloh UI,https://github.com/blackducksoftware/ohloh-ui,Apache License ,Apache,OTHER,,11,https://www.openhub.net
153,MythTV,https://code.mythtv.org/,GNU General Public License version ,GPL,CXX,,163,https://www.mythtv.org
2851,UltraGrid,https://github.com/CESNET/UltraGrid,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,231,http://www.ultragrid.cz/
18261,KDDockWidgets,https://github.com/KDAB/KDDockWidgets.git,GNU General Public License version ,GPL,CXX,,144,""
11809,ApacheActiveMQArtemis,git://git.apache.org/activemq-artemis.git,Apache License ,Apache,JAVA,CXX,1201,https://activemq.apache.org/artemis/
1041,glib,https://gitlab.gnome.org/GNOME/glib.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,202,https://gitlab.gnome.org/GNOME/glib
8747,sudo,https://www.sudo.ws/repos/sudo,ISC License ,ISC,CXX,,229,https://www.sudo.ws
5494,qbittorrent/qBittorrent,https://github.com/qbittorrent/qBittorrent.git,GNU General Public License version ,GPL,CXX,,48,https://github.com/qbittorrent/qBittorrent
18408,pmem/pmemkv,https://github.com/pmem/pmemkv.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,758,https://github.com/pmem/pmemkv
23476,IPA-DN-Ultra-210730,https://github.com/IPA-CyberLab/IPA-DN-Ultra.git,Apache License ,Apache,CXX,CXX,93,""
25036,jfayot/Dynamic-State-Machine,https://github.com/jfayot/Dynamic-State-Machine.git,MIT license ,MIT,CXX,,17,https://github.com/jfayot/dynamic-state-machine
21970,tyabus/xash3d,https://github.com/tyabus/xash3d.git,GNU General Public License version ,GPL,CXX,,187,https://github.com/tyabus/xash3d
2264,Das U-Boot,git://git.denx.de/u-boot.git,GNU General Public License version ,GPL,CXX,,233,http://www.denx.de/wiki/U-Boot/WebHome
24440,boostorg/boost-ci,https://github.com/boostorg/boost-ci.git,Boost Software License ,BSL,CXX,,40,https://github.com/boostorg/boost-ci
23905,authselect/authselect,https://github.com/authselect/authselect.git,GNU General Public License version ,GPL,CXX,,24,https://github.com/authselect/authselect
2261,gupnp,git://git.gnome.org/gupnp,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,89,http://gupnp.org
6685,Apache Celix,https://git-wip-us.apache.org/repos/asf/celix.git,Apache License ,Apache,CXX,,257,https://celix.apache.org/
25158,ohtorii/hidemaru_lsp_client,https://github.com/ohtorii/hidemaru_lsp_client.git,MIT license ,MIT,CSHARP,CXX,6,https://github.com/ohtorii/hidemaru_lsp_client
37,curl,https://github.com/curl/curl,MIT license ,MIT,CXX,,404,https://curl.se/
61,gcc,http:/gcc.gnu.org/svn.html,GNU General Public License version ,GPL,CXX,,506,http:/gcc.gnu.org/
224,Suricata,https://github.com/OISF/suricata.git,GNU General Public License version ,GPL,CXX,,500,suricata.io
23241,LedgerHQ/app-algorand,https://github.com/LedgerHQ/app-algorand.git,MIT license ,MIT,CXX,,19,https://github.com/LedgerHQ/app-algorand
21974,BluezTestBot/bluez,https://github.com/BluezTestBot/bluez.git,GNU General Public License version ,GPL,CXX,,125,https://github.com/BluezTestBot/bluez
17781,Xilinx/XRT,https://github.com/Xilinx/XRT.git,Apache License ,Apache,CXX,,1371,https://github.com/Xilinx/XRT
18195,libbpf,https://github.com/libbpf/libbpf,Please specify,OTHER,CXX,,1071,https://github.com/libbpf/libbpf
8263,Memtest86+,https://review.coreboot.org/memtest86plus.git,GNU General Public License version ,GPL,CXX,,46,http://memtest.org/
483,fluffos/fluffos,https://github.com/fluffos/fluffos,MIT license ,MIT,CXX,,243,https://www.fluffos.info
17384,LAMMPS,https://github.com/lammps/lammps.git,GNU General Public License version ,GPL,CXX,,152,https://lammps.sandia.gov
22190,acidanthera/VoodooPS2,https://github.com/acidanthera/VoodooPS2.git,Apple Public Source License ,APSL,CXX,,70,https://github.com/acidanthera/VoodooPS2
2172,pbatard/rufus,https://github.com/pbatard/rufus.git,GNU General Public License version ,GPL,CXX,,360,https://github.com/pbatard/rufus
20523,jvoisin/snuffleupagus,https://github.com/jvoisin/snuffleupagus.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,132,https://github.com/jvoisin/snuffleupagus
20753,sbabic/swupdate,https://github.com/sbabic/swupdate.git,GNU General Public License version ,GPL,CXX,,217,https://github.com/sbabic/swupdate
220,Squid,https://github.com/squid-cache/squid.git,GNU General Public License version ,GPL,CXX,,393,www.squid-cache.org
23090,minisatip2,https://github.com/catalinii/minisatip,GNU General Public License version ,GPL,CXX,,216,https://minisatip.org
22385,michaelrsweet/pappl,https://github.com/michaelrsweet/pappl.git,Apache License ,Apache,CXX,,23,https://www.msweet.org/pappl
22988,restraint,https://github.com/beaker-project/restraint.git,GNU General Public License version ,GPL,CXX,,4,https://beaker-project.org
16614,gssproxy,https://github.com/gssapi/gssproxy.git,ISC License ,ISC,CXX,,7,https://github.com/gssapi/gssproxy
3531,libass/libass,https://github.com/libass/libass.git,ISC License ,ISC,CXX,,303,https://github.com/libass/libass
14050,pgbackrest/pgbackrest,https://github.com/pgbackrest/pgbackrest.git,MIT license ,MIT,CXX,,77,https://pgbackrest.org
993,tin,ftp://ftp.tin.org/pub/news/clients/tin/,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,311,http://www.tin.org/
23415,appcrash/media,https://github.com/appcrash/media.git,Apache License ,Apache,CXX,,339,https://github.com/appcrash/media
13834,ELL,git://git.kernel.org/pub/scm/libs/ell/ell.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,101,https://01.org/ell
749,GDAL,http://github.com/OSGeo/gdal,MIT license ,MIT,CXX,,517,gdal.org
25472,libidn,https://git.savannah.gnu.org/git/libidn.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,4,https://www.gnu.org/software/libidn/
671,DOMjudge,https://github.com/DOMjudge/domjudge.git,GNU General Public License version ,GPL,CXX,,313,http://www.domjudge.org
24329,Scribery/tlog,https://github.com/Scribery/tlog.git,GNU General Public License version ,GPL,CXX,,238,https://github.com/Scribery/tlog
15336,randy408/libspng,https://github.com/randy408/libspng.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,438,https://github.com/randy408/libspng
25249,coti-io/coti-ledger,https://github.com/coti-io/coti-ledger.git,Apache License ,Apache,CXX,,6,https://github.com/coti-io/coti-ledger
13939,IWD,https://git.kernel.org/pub/scm/network/wireless/iwd.git/,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,94,""
19629,ohtorii/unity,https://github.com/ohtorii/unity.git,MIT license ,MIT,CXX,,12,https://github.com/ohtorii/unity
606,XenProject, git://xenbits.xen.org/xen.git,GNU General Public License version ,GPL,CXX,,600,http://xenproject.org/
21387,sbabic/libubootenv,https://github.com/sbabic/libubootenv.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,23,https://github.com/sbabic/libubootenv
2467,KDAB/GammaRay,https://github.com/KDAB/GammaRay.git,GNU General Public License version ,GPL,CXX,,316,https://github.com/KDAB/GammaRay
6194,CESNET/Nemea-Modules,https://github.com/CESNET/Nemea-Modules.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,40,https://github.com/CESNET/Nemea-Modules
9332,dblock/oshi,https://github.com/oshi/oshi.git,MIT license ,MIT,JAVA,,529,https://github.com/oshi/oshi
24675,Zero3K/hpsx64,https://github.com/Zero3K/hpsx64.git,GNU General Public License version ,GPL,CXX,,3,https://github.com/Zero3K/hpsx64
25184,funnytestabc/coverity_test,https://github.com/funnytestabc/coverity_test.git,Please specify,OTHER,CXX,,4,https://github.com/funnytestabc/coverity_test
19334,Proxmark3 RRG Iceman repo,https://github.com/RfidResearchGroup/proxmark3.git,GNU General Public License version ,GPL,CXX,,357,https://github.com/RfidResearchGroup/proxmark3
21343,kwinft,https://gitlab.com/kwinft/kwinft.git,GNU General Public License version ,GPL,CXX,JAVASCRIPT,734,https://gitlab.com/kwinft/kwinft
25261,lcrq,https://codeberg.org/librecast/lcrq.git,GNU General Public License version ,GPL,CXX,,5,https://librecast.net/
139,Mesa,git://anongit.freedesktop.org/mesa/mesa,MIT license ,MIT,CXX,,665,http://www.mesa3d.org
21448,PostgreSQL_REL_12_STABLE,git://git.postgresql.org/postgresql.git,The PostgreSQL License,PostgreSQL,CXX,,117,https://www.postgresql.org
21449,PostgreSQL_REL_13_STABLE,git://git.postgresql.org/postgresql.git,The PostgreSQL License,PostgreSQL,CXX,,117,https://www.postgresql.org
15472,OpenSC/libp11,https://github.com/OpenSC/libp11.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,71,https://github.com/OpenSC/libp11
24408,KernelTestFramework/ktf,https://github.com/KernelTestFramework/ktf.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,4,https://github.com/KernelTestFramework/ktf
19872,alfredh/re,https://github.com/alfredh/re.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,18,https://github.com/alfredh/re
4486,Apache Qpid Proton,https://git-wip-us.apache.org/repos/asf/qpid-proton.git,Apache License ,Apache,CXX,JAVA,994,http://qpid.apache.org/proton/index.html
25247,dsm,https://github.com/jfayot/dynamic-state-machine,MIT license ,MIT,CXX,,10,https://github.com/jfayot/dynamic-state-machine
16438,libwmf,git://github.com/caolanm/libwmf.git,GNU General Public License version ,GPL,CXX,,24,https://github.com/caolanm/libwmf
6693,SFML/SFML,https://github.com/SFML/SFML,zlib/libpng license ,Zlib,CXX,,98,http://www.sfml-dev.org
25455,teragrep/rlo_06,https://github.com/teragrep/rlo_06.git,Affero GNU Public License,AGPL,JAVA,,3,https://github.com/teragrep/rlo_06
14240,timescale/timescaledb,https://github.com/timescale/timescaledb.git,Apache License ,Apache,CXX,,343,http://www.timescale.com
2187,nfs-ganesha,git://github.com/nfs-ganesha/nfs-ganesha.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,196,http://nfs-ganesha.github.com
1456,PostgreSQL_REL_10_STABLE,git.postgresql.org,The PostgreSQL License,PostgreSQL,CXX,,211,http://www.postgresql.org
16652,PostgreSQL_REL_11_STABLE,git://git.postgresql.org/git/postgresql.git,The PostgreSQL License,PostgreSQL,CXX,,210,http://www.postgresql.org
5068,swtpm,git@github.com:stefanberger/swtpm.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,129,""
20464,boostorg/nowide,https://github.com/boostorg/nowide.git,Boost Software License ,BSL,CXX,,130,https://github.com/boostorg/nowide
12701,fcitx/fcitx5-qt,https://github.com/fcitx/fcitx5-qt.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,948,https://github.com/fcitx/fcitx5-qt
577,trinity,https://github.com/kernelslacker/trinity.git,GNU General Public License version ,GPL,CXX,,274,http://codemonkey.org.uk/projects/trinity/
7591,fcode-utils,https://github.com/openbios/fcode-utils.git,GNU General Public License version ,GPL,CXX,,15,http://www.openfirmware.info/FCODE_suite
8955,mne-tools/mne-cpp,https://github.com/mne-tools/mne-cpp.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,341,http://www.mne-cpp.org
9057,plusvic/yara,https://github.com/VirusTotal/yara.git,Apache License ,Apache,CXX,,864,http://virustotal.github.io/yara/
19955,alfredh/retest,https://github.com/alfredh/retest.git,"BSD 3-Clause ""New"" or ""Revised"" License ",BSD3Clause,CXX,,9,https://github.com/alfredh/retest
211,LibreOffice,http://cgit.freedesktop.org/libreoffice/core,Mozilla Public License ,MPL,CXX,JAVA,767,www.libreoffice.org
22112,CESNET/ipfixprobe,https://github.com/CESNET/ipfixprobe.git,GNU General Public License version ,GPL,CXX,,91,https://github.com/CESNET/ipfixprobe
20282,PaStiX,https://gitlab.inria.fr/solverstack/pastix,CeCILL License  ,CECILL,CXX,,137,https://solverstack.gitlabpages.inria.fr/pastix/
20856,canonical/dqlite,https://github.com/canonical/dqlite.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,164,https://github.com/canonical/dqlite
24535,GrumpyOldTroll/libmcrx,https://github.com/GrumpyOldTroll/libmcrx.git,"BSD 2-Clause ""Simplified"" or ""FreeBSD"" License ",BSD2Clause,CXX,,173,https://github.com/GrumpyOldTroll/libmcrx
350,systemd/systemd,https://github.com/systemd/systemd,GNU General Public License version ,GPL,CXX,,1839,""
19083,Open-CAS/ocf,https://github.com/Open-CAS/ocf.git,Please specify,OTHER,CXX,,888,https://github.com/Open-CAS/ocf
711,Mesos,https://git-wip-us.apache.org/repos/asf/mesos.git,Apache License ,Apache,CXX,,871,http://mesos.apache.org
4026,OpenSC/OpenSC,https://github.com/OpenSC/OpenSC.git,"GNU Library or ""Lesser"" General Public License version  ",LGPL,CXX,,920,https://github.com/OpenSC/OpenSC
1920,GNUnet/gnunet,https://github.com/GNUnet/gnunet.git,GNU General Public License version ,GPL,CXX,,56,https://github.com/GNUnet/gnunet
21604,fcitx/fcitx5-zhuyin,https://github.com/fcitx/fcitx5-zhuyin.git,GNU General Public License version ,GPL,CXX,,512,https://github.com/fcitx/fcitx5-zhuyin
16908,radareorg/cutter,https://github.com/radareorg/cutter.git,GNU General Public License version ,GPL,CXX,,239,https://github.com/radareorg/cutter
